Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
04/24/2024,HOND,4D,,BLK,EL16936,IL,701 N. Sacramento,(773) 265-7605,7089327
04/20/2024,AUDI,4D,,BLK,KVV228,IA,10300 S. Doty,(773) 568-8495,2968307
03/18/2024,HOND,PK,,RED,2253739,IL,10300 S. Doty,(773) 568-8495,2966636
03/27/2024,DODG,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2967275
04/20/2024,JEEP,LL,,GRY,EG14411,IL,701 N. Sacramento,(773) 265-7605,7088976
03/09/2024,HYUN,4T,,BLK,DN48374,IL,10300 S. Doty,(773) 568-8495,2966020
04/13/2024,KIA,4D,,WHI,EA63340,IL,10300 S. Doty,(773) 568-8495,2967995
04/20/2024,TOYT,4D,,GRY,DV95749,IL,701 N. Sacramento,(773) 265-7605,7088978
04/20/2024,CHEV,4D,,WHI,Z688230,IL,701 N. Sacramento,(773) 265-7605,7088982
03/15/2024,FORD,4D,,SIL,CF16230,IL,10300 S. Doty,(773) 568-8495,2966421
04/20/2024,CHRY,LL,,RED,CR82788,IL,701 N. Sacramento,(773) 265-7605,7088979
03/15/2024,NISS,4D,,BLU,V691197,IL,701 N. Sacramento,(773) 265-7605,7085796
05/19/2024,INFI,LL,,BLK,,,10300 S. Doty,(773) 568-8495,2969430
05/19/2024,HOND,2D,,BLK,BZ18579,IL,701 N. Sacramento,(773) 265-7605,7091189
03/15/2024,MAZD,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7085800
03/20/2024,TOYT,4D,,BLU,DR61350,IL,10300 S. Doty,(773) 568-8495,2966745
03/28/2024,KIA,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7087219
05/19/2024,LEXS,4D,,SIL,DP80170,IL,10300 S. Doty,(773) 568-8495,2969431
05/19/2024,HYUN,4D,,RED,J1R164,KY,701 N. Sacramento,(773) 265-7605,7091190
04/28/2024,FORD,PK,TK,SIL,,IL,701 N. Sacramento,(773) 265-7605,7089714
05/01/2024,CHRY,4D,,GRY,EG75373,IL,701 N. Sacramento,(773) 265-7605,7089803
04/20/2024,NISS,4D,,SIL,DU65186,IL,701 N. Sacramento,(773) 265-7605,7088981
04/11/2024,CHEV,4D,,GRY,Q138163,IL,10300 S. Doty,(773) 568-8495,2967914
04/20/2024,NISS,LL,,WHI,G9X207,KY,701 N. Sacramento,(773) 265-7605,7088983
04/11/2024,CHEV,LL,,BLK,EL14278,IL,10300 S. Doty,(773) 568-8495,2967913
03/28/2024,KIA,4D,,BLU,CM88929,IL,701 N. Sacramento,(773) 265-7605,7087218
05/12/2024,HOND,LL,,GRN,A665044,IL,10300 S. Doty,(773) 568-8495,2969108
04/22/2024,DODG,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495,2968409
04/11/2024,FORD,4T,,,DT21265,IL,701 N. Sacramento,(773) 265-7605,7088378
02/29/2024,GMC,PK,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1547039
05/12/2024,HYUN,4D,,BLK,AN41030,IL,701 N. Sacramento,(773) 265-7605,7090702
02/25/2024,CHEV,4D,,SIL,EA33651,IL,701 N. Sacramento,(773) 265-7605,7083667
05/12/2024,TOYT,4D,COA,GRY,,,10300 S. Doty,(773) 568-8495,2969110
05/12/2024,CHEV,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,7090700
05/12/2024,FORD,4D,,WHI,EM56500,IL,701 N. Sacramento,(773) 265-7605,7090703
05/15/2024,CHEV,4D,MAL,RED,,,10300 S. Doty,(773) 568-8495,2969224
05/12/2024,FORD,LL,,WHI,MOH630,IA,701 N. Sacramento,(773) 265-7605,7090704
05/15/2024,GMC,LL,,RED,,IL,10300 S. Doty,(773) 568-8495,2969227
05/12/2024,HOND,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7090705
03/02/2024,MERZ,4D,,BLK,DN20861,IL,10300 S. Doty,(773) 568-8495,2965571
05/15/2024,TOYT,LL,,GRN,JH263867,IL,10300 S. Doty,(773) 568-8495,2969226
04/11/2024,KIA,4T,,GRY,DE64499,IL,701 N. Sacramento,(773) 265-7605,7088384
04/23/2024,VOLK,2D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2968411
03/24/2024,HYUN,4D,,RED,CV59602,IL,701 N. Sacramento,(773) 265-7605,7086823
04/23/2024,CHRY,4D,,GRY,EP39886,IL,701 N. Sacramento,(773) 265-7605,7089195
05/15/2024,NISS,4T,,RED,E825214,IL,10300 S. Doty,(773) 568-8495,2969228
03/03/2024,FORD,LL,TK,GRY,DZ63677,IL,701 N. Sacramento,(773) 265-7605,7084503
03/02/2024,FORD,LL,,RED,,IL,10300 S. Doty,(773) 568-8495,2965572
02/25/2024,KIA,4D,,ONG,DE58679,IL,701 N. Sacramento,(773) 265-7605,7083682
03/30/2024,CHRY,4D,,GRY,007121A6,IL,701 N. Sacramento,(773) 265-7605,7087588
03/30/2024,JEEP,LL,,BLK,AGX1617,WI,10300 S. Doty,(773) 568-8495,2967436
05/15/2024,NISS,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2969223
04/27/2024,SATU,4T,,SIL,ARL435,IL,701 N. Sacramento,(773) 265-7605,7089505
02/25/2024,JEEP,LL,,BLU,DJ48756,IL,701 N. Sacramento,(773) 265-7605,7083692
04/20/2024,HYUN,4D,,BLK,EQ21230,IL,701 N. Sacramento,(773) 265-7605,7088984
03/02/2024,CHEV,,,ONG,,IL,701 N. Sacramento,(773) 265-7605,7084323
04/20/2024,MAZD,4D,,GLD,596ZYP,IN,701 N. Sacramento,(773) 265-7605,7088987
04/20/2024,TOYT,4D,,WHI,DW28091,IL,701 N. Sacramento,(773) 265-7605,7088985
03/14/2024,FORD,LL,,BLK,CR24449,IL,10300 S. Doty,(773) 568-8495,2966338
04/20/2024,FORD,4D,,WHI,1010001,IL,701 N. Sacramento,(773) 265-7605,7088986
04/07/2024,NISS,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2967793
04/20/2024,INFI,LL,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7088990
05/19/2024,DODG,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7091192
03/28/2024,SUBA,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2967279
04/20/2024,FORD,2D,,GRY,BZ84674,IL,10300 S. Doty,(773) 568-8495,2968314
05/13/2024,CHEV,2D,,BLK,DV25824,IL,701 N. Sacramento,(773) 265-7605,7090708
03/28/2024,CHEV,4D,,SIL,AD14125,IL,10300 S. Doty,(773) 568-8495,2967281
04/20/2024,DODG,VN,,BLU,EQ16845,IL,701 N. Sacramento,(773) 265-7605,7088991
05/01/2024,HYUN,LL,,BLK,DE62594,IL,701 N. Sacramento,(773) 265-7605,7089806
05/19/2024,SUBA,4D,,BLK,771AB014,IL,701 N. Sacramento,(773) 265-7605,7091193
04/20/2024,CHEV,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7088992
03/28/2024,PONT,4D,,GRN,EM25321,IL,10300 S. Doty,(773) 568-8495,2967277
05/19/2024,HOND,4D,CIV,BRO,,,10300 S. Doty,(773) 568-8495,2969434
03/28/2024,,MC,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7087215
03/28/2024,CHRY,4D,,SIL,VE8921,IN,10300 S. Doty,(773) 568-8495,2967282
03/10/2024,VOLK,4D,,BLK,DC50126,IL,400 E. Lower Wacker,(312) 744-7550,0298743
03/20/2024,SATR,VN,,GRY,CA99673,IL,10300 S. Doty,(773) 568-8495,2966771
04/20/2024,FORD,4D,,SIL,DX81749,IL,10300 S. Doty,(773) 568-8495,2968315
05/19/2024,CHEV,4D,IMP,BLK,WH1545H,WI,701 N. Sacramento,(773) 265-7605,7091197
03/28/2024,HOND,2D,,GRN,EH70020,IL,701 N. Sacramento,(773) 265-7605,7087226
05/19/2024,PONT,4D,,SIL,ER36011,IL,701 N. Sacramento,(773) 265-7605,7091199
05/19/2024,MITS,LL,,RED,CC29301,IL,701 N. Sacramento,(773) 265-7605,7091198
04/28/2024,FORD,VN,,WHI,3675026B,IL,10300 S. Doty,(773) 568-8495,2968579
03/28/2024,FORD,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2967284
05/19/2024,BMW,LL,,GRY,DP35605,IL,10300 S. Doty,(773) 568-8495,2969392
03/10/2024,NISS,4D,,GRY,9BZJ102,CA,10300 S. Doty,(773) 568-8495,2966148
04/07/2024,MERC,SD,,,DX70968,IL,701 N. Sacramento,(773) 265-7605,7088131
04/28/2024,CHEV,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2968581
04/07/2024,SUBA,SW,,SIL,009237A7,IL,701 N. Sacramento,(773) 265-7605,7088127
03/28/2024,CHEV,4D,,WHI,DA99564,IL,10300 S. Doty,(773) 568-8495,2967287
04/20/2024,NISS,4D,,SIL,194BHBX,TN,701 N. Sacramento,(773) 265-7605,7088995
03/30/2024,HOND,2D,,BLK,BN59445,IL,701 N. Sacramento,(773) 265-7605,7087507
03/30/2024,KIA,LL,,BLU,CW39973,IL,701 N. Sacramento,(773) 265-7605,7087506
05/19/2024,JEEP,LL,,RED,SAH376,IN,10300 S. Doty,(773) 568-8495,2969409
04/15/2024,SATR,4D,,GRN,RJ3722,IL,10300 S. Doty,(773) 568-8495,2968054
04/20/2024,HOND,LL,,BLK,EP93612,IL,701 N. Sacramento,(773) 265-7605,7088997
04/28/2024,BUIC,4D,,TAN,DQ23957,IL,10300 S. Doty,(773) 568-8495,2968578
03/10/2024,TOYT,4D,,GRY,DK39949,IL,10300 S. Doty,(773) 568-8495,2966092
04/28/2024,HYUN,4D,,BLK,CY33577,IL,701 N. Sacramento,(773) 265-7605,7089725
05/05/2024,CHEV,4D,,RED,EL26418,IL,701 N. Sacramento,(773) 265-7605,7090053
05/19/2024,NISS,4D,,GRY,EL17330,IL,10300 S. Doty,(773) 568-8495,2969411
04/20/2024,NISS,LL,,WHI,K206597,IL,701 N. Sacramento,(773) 265-7605,7088998
03/18/2024,GMC,LL,,BLK,892AB627,IL,10300 S. Doty,(773) 568-8495,2966626
05/01/2024,DODG,VN,,BLK,BP97486,IL,10300 S. Doty,(773) 785-9752,1726280
04/15/2024,NISS,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2968053
05/01/2024,FORD,4D,,GRY,DK26195,IL,10300 S. Doty,(773) 568-8495,2968670
05/19/2024,DODG,VN,TK,RED,EP26049,IL,10300 S. Doty,(773) 568-8495,2969412
05/01/2024,HYUN,4D,,GRY,BNB8972,TN,10300 S. Doty,(773) 568-8495,2968671
04/10/2024,SUBA,LD,,SIL,G858240,IL,701 N. Sacramento,(773) 265-7605,7088362
04/25/2024,LEXS,4T,,BLK,,IL,10300 S. Doty,(773) 568-8495,2968481
05/13/2024,HYUN,4D,,SIL,DW81734,IL,10300 S. Doty,(773) 568-8495,2969113
03/24/2024,HYUN,4D,,BLK,EP27703,IL,701 N. Sacramento,(773) 265-7605,7086763
04/25/2024,JEEP,LL,,BLK,D110PS,MO,10300 S. Doty,(773) 568-8495,2968482
04/30/2024,JEEP,LL,,BLK,DR48674,IL,10300 S. Doty,(773) 568-8495,509608
05/13/2024,CHEV,4D,,GRY,00761A15,IL,10300 S. Doty,(773) 568-8495,2969118
04/25/2024,NISS,4D,,BLK,CJN112,IN,701 N. Sacramento,(773) 265-7605,7089330
03/24/2024,NISS,PK,TK,WHI,2944112B,IL,701 N. Sacramento,(773) 265-7605,7086774
04/25/2024,HYUN,4T,,CRM,309CXN,IN,701 N. Sacramento,(773) 265-7605,7089335
02/25/2024,MERC,LL,,BLK,DG76468,IL,10300 S. Doty,(773) 568-8495,2965265
04/25/2024,FORD,LL,,WHI,X680428,IL,701 N. Sacramento,(773) 265-7605,7089332
04/11/2024,BMW,4D,,GRY,,IL,10300 S. Doty,(773) 785-9752,1726178
03/18/2024,CHEV,LL,TK,WHI,,IL,10300 S. Doty,(773) 568-8495,2966625
04/25/2024,JEEP,LL,,WHI,EL60590,IL,701 N. Sacramento,(773) 265-7605,7089331
02/29/2024,BMW,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7084158
02/25/2024,MERC,4D,,GRY,L474GG,IL,10300 S. Doty,(773) 568-8495,2965267
04/03/2024,CHEV,PK,,MAR,3664635B,IL,10300 S. Doty,(773) 568-8495,509272
03/30/2024,FORD,4D,,SIL,EJ15090,IL,701 N. Sacramento,(773) 265-7605,7087546
05/13/2024,HOND,4D,,DBL,DV41510,IL,701 N. Sacramento,(773) 265-7605,7090713
04/25/2024,CHEV,4T,,LBL,DP73764,IL,701 N. Sacramento,(773) 265-7605,7089340
04/25/2024,TOYT,4T,,GRY,AX34762,IL,701 N. Sacramento,(773) 265-7605,7089337
03/10/2024,TOYT,4D,,WHI,AH278784,IL,400 E. Lower Wacker,(312) 744-7550,0298745
04/25/2024,FORD,4T,,BLK,CY20299,IL,701 N. Sacramento,(773) 265-7605,7089345
05/13/2024,AUDI,4T,,BLK,LURKN,IL,10300 S. Doty,(773) 568-8495,2969124
05/13/2024,TOYT,4D,,GLD,2170324,IL,701 N. Sacramento,(773) 265-7605,7090715
04/11/2024,MAZD,4D,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1547242
03/18/2024,DODG,VN,,TAN,0009011A,IL,10300 S. Doty,(773) 568-8495,2966623
04/11/2024,HYUN,LL,,BLU,DS80420,IL,701 N. Sacramento,(773) 265-1846,1547245
03/30/2024,HOND,LL,,BLK,DB31221,IL,10300 S. Doty,(773) 568-8495,2967416
04/11/2024,HOND,LL,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1547241
04/11/2024,GMC,LL,,BLK,DOLPH LE,IL,10300 S. Doty,(773) 785-9752,1726179
03/24/2024,TOYT,4H,,BLK,EP61028,IL,701 N. Sacramento,(773) 265-7605,7086777
05/19/2024,DODG,LL,,GRY,CF80360,IL,701 N. Sacramento,(773) 265-7605,7091174
04/20/2024,ACUR,LL,,WHI,MGMYERS,IL,701 N. Sacramento,(773) 265-7605,7088996
04/20/2024,TOYT,4D,,GRY,EQ21507,IL,10300 S. Doty,(773) 568-8495,2968321
04/20/2024,MAZD,VN,,BLU,008888A3,IL,10300 S. Doty,(773) 568-8495,2968318
04/15/2024,TOYT,4D,,BLK,EJ27112,IL,701 N. Sacramento,(773) 265-7605,7088674
05/19/2024,GENE,MS,,RED,,IL,10300 S. Doty,(773) 568-8495,2969435
04/20/2024,INFI,4D,,BLK,AMZ47L,AR,701 N. Sacramento,(773) 265-7605,7089001
03/02/2024,NISS,4D,,WHI,CW57383,IL,10300 S. Doty,(773) 568-8495,2965577
04/15/2024,INFI,4D,,BLK,EH74886,IL,10300 S. Doty,(773) 568-8495,509401
03/30/2024,TOYT,LL,TK,SIL,,,701 N. Sacramento,(773) 265-7605,7087602
04/15/2024,HARL,MC,,BLK,FL8961,IL,10300 S. Doty,(773) 568-8495,2968057
04/20/2024,CHRY,4D,,BLK,BB30065,IL,10300 S. Doty,(773) 568-8495,2968317
04/15/2024,TOYT,LL,,SIL,DM71609,IL,10300 S. Doty,(773) 568-8495,2968058
04/07/2024,JEEP,LL,,GRY,DT59273,IL,701 N. Sacramento,(773) 265-7605,7088143
03/15/2024,BUIC,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2966428
04/07/2024,,TR,,WHI,195223,IL,10300 S. Doty,(773) 568-8495,2967795
05/20/2024,KIA,4D,,GRY,OBM460,OK,10300 S. Doty,(773) 568-8495,2969437
02/25/2024,KIA,4D,,SIL,EK21652,IL,701 N. Sacramento,(773) 265-7605,7083741
04/20/2024,KIA,LL,,WHI,DA56277,IL,10300 S. Doty,(773) 568-8495,2968319
04/15/2024,HYUN,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7088677
04/15/2024,FORD,LL,,SIL,CQ68515,IL,10300 S. Doty,(773) 568-8495,2968062
04/20/2024,KIA,LL,,WHI,143CJZ,IN,10300 S. Doty,(773) 568-8495,2968323
04/15/2024,FORD,4D,,GRY,DY76351,IL,10300 S. Doty,(773) 568-8495,2968061
04/15/2024,NISS,4D,,WHI,DT58460,IL,10300 S. Doty,(773) 568-8495,2968063
04/15/2024,ACUR,4D,,WHI,R618203,IN,701 N. Sacramento,(773) 265-7605,7088681
04/20/2024,HOND,4D,,SIL,CX34547,IL,701 N. Sacramento,(773) 265-7605,7089002
05/20/2024,MERZ,4D,,TAN,JLF9825,TX,10300 S. Doty,(773) 568-8495,509815
04/15/2024,CHEV,4D,,SIL,ARV8366,WI,10300 S. Doty,(773) 568-8495,2968064
04/07/2024,TOYT,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7088157
05/20/2024,,MC,,BLK,,IL,10300 S. Doty,(773) 568-8495,2969438
03/28/2024,TOYT,4D,,CRM,,IL,701 N. Sacramento,(773) 265-7605,7087233
05/20/2024,CHRY,4D,,GRY,EC74758,IL,701 N. Sacramento,(773) 265-7605,7091201
04/20/2024,SUBA,4D,,WHI,195443,IL,701 N. Sacramento,(773) 265-7605,7088993
04/20/2024,NISS,SD,,BLU,EK92507,IL,701 N. Sacramento,(773) 265-7605,7089004
05/20/2024,MINI,2D,,WHI,EM97583,IL,400 E. Lower Wacker,(312) 744-7550,0303291
04/27/2024,ACUR,LL,,RED,FAIGIE7,IL,701 N. Sacramento,(773) 265-7605,7089524
05/05/2024,TOYT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2968851
04/20/2024,TOYT,LL,,SIL,4PKS98,MI,701 N. Sacramento,(773) 265-7605,7088999
04/11/2024,AUDI,4D,,WHI,DW43708,IL,701 N. Sacramento,(773) 265-1846,1547243
04/20/2024,MERZ,LL,,WHI,EE80921,IL,701 N. Sacramento,(773) 265-7605,7089003
04/25/2024,GMC,4D,,GRY,EL12063,IL,701 N. Sacramento,(773) 265-7605,7089347
04/28/2024,HYUN,LL,,BLU,EF25264,IL,701 N. Sacramento,(773) 265-7605,7089726
03/17/2024,FORD,4T,,BLK,BW80568,IL,10300 S. Doty,(773) 568-8495,2966508
04/11/2024,SCIO,2D,,BLK,DP64626,IL,10300 S. Doty,(773) 785-9752,1726180
02/29/2024,CHEV,LL,TAH,BLK,,,10300 S. Doty,(773) 568-8495,2965484
04/27/2024,TOYT,LL,,BLU,CB38163,IL,701 N. Sacramento,(773) 265-7605,7089497
03/30/2024,BUIC,4D,LES,TAN,,IL,10300 S. Doty,(773) 568-8495,2967438
04/25/2024,BMW,2T,,BLK,BN75551,IL,701 N. Sacramento,(773) 265-7605,7089350
04/11/2024,PONT,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2967918
02/25/2024,CHEV,4D,,BLK,DX72532,IL,701 N. Sacramento,(773) 265-7605,7083708
03/10/2024,HYUN,4D,,SIL,BY55473,IL,400 E. Lower Wacker,(312) 744-7550,0298746
04/11/2024,FORD,PK,,WHI,,IL,10300 S. Doty,(773) 785-9752,1726182
03/24/2024,HOND,LL,CRV,RED,BZ90688,IL,10300 S. Doty,(773) 568-8495,2967110
04/11/2024,FORD,LL,,SIL,ER22552,IL,701 N. Sacramento,(773) 265-7605,7088395
02/25/2024,TOYT,4D,,GRY,331GRU,WI,10300 S. Doty,(773) 568-8495,2965277
04/25/2024,GMC,LL,,WHI,JVV766,IL,701 N. Sacramento,(773) 265-7605,7089352
03/17/2024,BMW,LL,,DBL,BV40028,IL,701 N. Sacramento,(773) 265-7605,7086076
04/25/2024,FORD,LL,,BLK,Q812228,IL,701 N. Sacramento,(773) 265-7605,7089344
04/25/2024,CHEV,4D,,WHI,EH45653,IL,701 N. Sacramento,(773) 265-7605,7089357
04/11/2024,NISS,4D,,GRN,009463A2,IL,701 N. Sacramento,(773) 265-7605,7088399
04/11/2024,FORD,4D,,WHI,ESL0076,MI,10300 S. Doty,(773) 568-8495,2967925
03/30/2024,CHEV,4D,,BLK,CE92470,IL,400 E. Lower Wacker,(312) 744-7550,0300021
03/24/2024,KIA,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2967115
03/14/2024,FORD,LL,,BLK,EH78959,IL,701 N. Sacramento,(773) 265-7605,7085628
02/25/2024,CHEV,SW,,SIL,K939387,IL,701 N. Sacramento,(773) 265-7605,7083755
04/28/2024,NISS,4D,,BLK,DA62757,IL,10300 S. Doty,(773) 568-8495,2968587
04/28/2024,MERC,LL,,BLK,DT53694,IL,10300 S. Doty,(773) 568-8495,2968589
03/14/2024,CHEV,LL,,BRO,EK82620,IL,701 N. Sacramento,(773) 265-7605,7085633
04/07/2024,FORD,LL,,SIL,DH80463,IL,701 N. Sacramento,(773) 265-7605,7988161
05/05/2024,CHEV,,TK,WHI,327799B,IL,10300 S. Doty,(773) 568-8495,2968854
03/10/2024,HOND,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2966098
05/20/2024,VOLK,LL,,BLK,437BMVR,TN,10300 S. Doty,(773) 568-8495,2969439
03/10/2024,BMW,LL,,BLU,CX68566,IL,400 E. Lower Wacker,(312) 744-7550,0298749
03/10/2024,NISS,4D,,SIL,EH69756,IL,400 E. Lower Wacker,(312) 744-7550,0298750
04/28/2024,KIA,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2968586
02/25/2024,JEEP,LL,,WHI,CN84117,IL,701 N. Sacramento,(773) 265-7605,7083749
03/17/2024,LINC,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2966510
03/14/2024,LEXS,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,7085620
02/29/2024,VOLK,LL,TK,GRY,EL88581,IL,10300 S. Doty,(773) 568-8495,2965505
04/20/2024,CHEV,4D,,RED,DA59779,IL,701 N. Sacramento,(773) 265-7605,7089006
03/16/2024,CHEV,LL,,WHI,ZU74360,IL,400 E. Lower Wacker,(312) 744-7550,2966484
04/15/2024,MINI,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7088685
04/20/2024,TOYT,4D,,SIL,EG69311,IL,10300 S. Doty,(773) 568-8495,2968326
04/20/2024,HYUN,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2968329
03/10/2024,CHEV,LL,,WHI,EC59101,IL,10300 S. Doty,(773) 568-8495,2966149
05/20/2024,MINI,2D,,GRN,A61332,MT,10300 S. Doty,(773) 568-8495,2969442
05/20/2024,CHEV,LL,,GRY,3621332B,IL,701 N. Sacramento,(773) 265-7605,7091208
05/20/2024,HOND,4D,,GRY,DQ37293,IL,10300 S. Doty,(773) 568-8495,2969443
03/18/2024,DODG,4D,,BLK,EL14250,IL,701 N. Sacramento,(773) 265-7605,7086236
04/07/2024,TOYT,4D,,SIL,EB90818,IL,701 N. Sacramento,(773) 265-7605,7088168
05/18/2024,JEEP,LL,,MAR,,IL,10300 S. Doty,(773) 568-8495,2969390
04/20/2024,TOYT,4D,,BLU,K227816,IL,701 N. Sacramento,(773) 265-7605,7089009
04/15/2024,FORD,LL,,BLK,SAR996,IL,701 N. Sacramento,(773) 265-1846,1547261
04/20/2024,SUBA,4D,,GRY,521458,IL,701 N. Sacramento,(773) 265-7605,7089010
04/15/2024,FORD,4D,,GRY,LG9C1C,MO,701 N. Sacramento,(773) 265-1846,1547262
05/20/2024,DODG,4D,,BLK,EK35107,IL,10300 S. Doty,(773) 568-8495,2969444
04/07/2024,NISS,LL,,BLK,4PFP68,MI,701 N. Sacramento,(773) 265-7605,7088171
05/20/2024,MASE,4D,,BLK,AR91596,IL,10300 S. Doty,(773) 568-8495,2969445
05/20/2024,CHRY,4D,,RED,CQ54368,IL,10300 S. Doty,(773) 568-8495,2969446
05/20/2024,JEEP,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7091210
05/20/2024,NISS,4D,,WHI,EM76301,IL,701 N. Sacramento,(773) 265-7605,7091209
05/05/2024,INFI,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2968853
05/05/2024,CADI,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2968852
04/20/2024,JAGU,LL,,BLK,CC85879,IL,701 N. Sacramento,(773) 265-7605,7089011
04/20/2024,HOND,LL,,GRY,EH30741,IL,701 N. Sacramento,(773) 265-7605,7089012
03/10/2024,MAZD,4D,,BLU,337KFP,OR,10300 S. Doty,(773) 568-8495,2966163
04/07/2024,MITS,2D,,GRY,EK80560,IL,701 N. Sacramento,(773) 265-7605,7088174
03/10/2024,HOND,4D,,SIL,008887A9,IL,701 N. Sacramento,(773) 265-7605,7085327
03/30/2024,SATU,4D,,SIL,EP31654,IL,10300 S. Doty,(773) 568-8495,2967441
02/25/2024,KIA,LL,,BLU,EK94688,IL,701 N. Sacramento,(773) 265-7605,7083175
03/14/2024,HYUN,LL,,WHI,DW87984,IL,701 N. Sacramento,(773) 265-7605,7085629
04/11/2024,INFI,4D,,WHI,R845192,IN,10300 S. Doty,(773) 568-8495,2967929
04/11/2024,HYUN,4D,,SIL,AB54564,IL,400 E. Lower Wacker,(312) 744-7550,0300766
04/07/2024,NISS,4D,,GRY,TGG3600,TX,400 E. Lower Wacker,(312) 744-7550,0300462
04/28/2024,CHRY,2D,,WHI,EA30915,IL,701 N. Sacramento,(773) 265-7605,7089729
03/03/2024,JEEP,LL,,WHI,DA88640,IL,701 N. Sacramento,(773) 265-7605,70845
04/11/2024,MERZ,LL,,BLK,EQ19675,IL,701 N. Sacramento,(773) 265-7605,7088410
03/18/2024,BMW,LL,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1547101
03/30/2024,CHEV,PK,,BLK,,IL,10300 S. Doty,(773) 568-8495,2967442
04/28/2024,BUIC,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2968594
04/28/2024,NISS,SW,,GRN,BV57077,IL,701 N. Sacramento,(773) 265-7605,7089730
03/30/2024,HOND,4D,,BLK,EK82863,IL,10300 S. Doty,(773) 568-8495,2967444
03/31/2024,HYUN,4D,,BLU,EK53832,IL,400 E. Lower Wacker,(312) 744-7550,0300037
03/14/2024,HOND,4D,,GRY,LIF543,IA,10300 S. Doty,(773) 568-8495,2966343
03/14/2024,CHEV,4T,,BGE,AZ65GV,FL,701 N. Sacramento,(773) 265-7605,7085644
03/17/2024,AUDI,SW,,GRY,LGR1075,PA,701 N. Sacramento,(773) 265-7605,7086194
03/17/2024,SUBA,4D,,WHI,18154WS,IL,701 N. Sacramento,(773) 265-7605,7086169
03/17/2024,GMC,PK,,WHI,3484663,IN,10300 S. Doty,(773) 568-8495,2966645
04/28/2024,NISS,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7089708
02/25/2024,ACUR,4D,,DBL,DB79416,IL,701 N. Sacramento,(773) 265-7605,7083763
04/28/2024,HOND,4T,,SIL,DF65413,IL,701 N. Sacramento,(773) 265-7605,7089710
04/29/2024,TOYT,4D,,BLK,AI38GE,FL,400 E. Lower Wacker,(312) 744-7550,0301951
03/30/2024,FORD,LL,,BLK,DU90990,IL,10300 S. Doty,(773) 568-8495,2967446
02/25/2024,CHRY,SW,,BLU,008592A8,IL,701 N. Sacramento,(773) 265-7605,7083764
04/21/2024,MAZD,LL,,WHI,S7492GT,WI,10300 S. Doty,(773) 568-8495,2968334
04/21/2024,DODG,4D,,BLK,BU82072,IL,10300 S. Doty,(773) 568-8495,2968337
04/21/2024,CHEV,LL,,BLK,CCY412,IN,10300 S. Doty,(773) 568-8495,2968336
04/21/2024,CHRY,LL,,WHI,3466195B,IL,10300 S. Doty,(773) 568-8495,2968333
03/10/2024,JEEP,LL,,BLK,BZ65392,IL,701 N. Sacramento,(773) 265-7605,7085333
05/05/2024,NISS,4D,,SIL,AS94101,IL,10300 S. Doty,(773) 568-8495,2968856
03/10/2024,SUBA,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7085334
03/10/2024,NISS,4D,,MAR,DB79944,IL,10300 S. Doty,(773) 568-8495,2966169
